de todas as,de todos os,mais do que,no sei que,no sei se,todos os dias,$heteronomio,$poema
0.0,0.0,0.0,0.0,0.0,0.0,campos,Dos LLOYD GEORGES da Babilnia No reza a histria nada Dos Briands da Assria ou do Egito Dos Trotskys de qualquer colnia Grega ou romana j passada O nome  morto inda que escrito S o parvo dum poeta ou um louco Que fazia filosofia Ou um gemetra maduro Sobrevive a esse tanto pouco Que est l para trs no escuro E nem a histria j historia  grandes homens do Momento  grandes glrias a ferver De quem a obscuridade foge Aproveitem sem pensamento Tratem da fama e do comer Que amanh  dos loucos de hoje
0.0,0.0,0.0,0.0,0.0,0.0,campos,Gostava de gostar de gostar Um momento Dme de ali um cigarro Do mao em cima da mesa de cabeceira Continua Dizias Que no desenvolvimento da metafisica De Kant a Hegel Alguma coisa se perdeu Concordo em absoluto Estive realmente a ouvir Nondum amabam et amare amabam (Santo Agostinho) Que coisa curiosa estas associaes de idias Estou fatigado de estar pensando em sentir outra coisa Obrigado Deixame acender Continua Hegel
0.0,0.0,0.0,0.0,0.0,0.0,campos,Grandes so os desertos e tudo  deserto No so algumas toneladas de pedras ou tijolos ao alto Que disfaram o solo o tal solo que  tudo Grandes so os desertos e as almas desertas e grandes Desertas porque no passa por elas seno elas mesmas Grandes porque de ali se v tudo e tudo morreu Grandes so os desertos minha alma Grandes so os desertos No tirei bilhete para a vida Errei a porta do sentimento No houve vontade ou ocasio que eu no perdesse Hoje no me resta em vsperas de viagem Com a mala aberta esperando a arrumao adiada Sentado na cadeira em companhia com as camisas que no cabem Hoje no me resta ( parte o incmodo de estar assim sentado) Seno saber isto: Grandes so os desertos e tudo  deserto Grande  a vida e no vale a pena haver vida Arrumo melhor a mala com os olhos de pensar em arrumar Que com arrumao das mos factcias (e creio que digo bem) Acendo o cigarro para adiar a viagem Para adiar todas as viagens Para adiar o universo inteiro Volta amanh realidade Basta por hoje gentes Adiate presente absoluto Mais vale no ser que ser assim Comprem chocolates  criana a quem sucedi por erro E tirem a tabuleta porque amanh  infinito Mas tenho que arrumar mala Tenho por fora que arrumar a mala A mala No posso levar as camisas na hiptese e a mala na razo Sim toda a vida tenho tido que arrumar a mala Mas tambm toda a vida tenho ficado sentado sobre o canto das camisas empilhadas A ruminar como um boi que no chegou a pis destino Tenho que arrumar a mala de ser Tenho que existir a arrumar malas A cinza do cigarro cai sobre a camisa de cima do monte Olho para o lado verifico que estou a dormir Sei s que tenho que arrumar a mala E que os desertos so grandes e tudo  deserto E qualquer parbola a respeito disto mas dessa  que j me esqueci Ergome de repente todos os Csares Vou definitivamente arrumar a mala Arre hei de arrumla e fechla; Hei de vla levar de aqui Hei de existir independentemente dela Grandes so os desertos e tudo  deserto Salvo erro naturalmente Pobre da alma humana com osis s no deserto ao lado Mais vale arrumar a mala Fim
0.0,0.0,0.0,0.0,0.0,0.0,campos,"H mais de meia hora Que estou sentado  secretria Com o nico intuito De olhar para ela (Estes versos esto fora do meu ritmo Eu tambm estou fora do meu ritmo) Tinteiro grande  frente Canetas com aparos novos  frente Mais para c papel muito limpo Ao lado esquerdo um volume da ""Enciclopdia Britnica"" Ao lado direito  Ah ao lado direito A faca de papel com que ontem No tive pacincia para abrir completamente O livro que me interessava e no lerei"
0.0,0.0,0.0,0.0,0.0,0.0,campos,Insnia No durmo nem espero dormir Nem na morte espero dormir Esperame uma insnia da largura dos astros E um bocejo intil do comprimento do mundo No durmo; no posso ler quando acordo de noite No posso escrever quando acordo de noite No posso pensar quando acordo de noite  Meu Deus nem posso sonhar quando acordo de noite
0.0,0.0,0.0,0.0,0.0,0.0,campos,No durmo jazo cadver acordado sentindo E o meu sentimento  um pensamento vazio Passam por mim transtornadas coisas que me sucederam  Todas aquelas de que me arrependo e me culpo; Passam por mim transtornadas coisas que me no sucederam  Todas aquelas de que me arrependo e me culpo; Passam por mim transtornadas coisas que no so nada E at dessas me arrependo me culpo e no durmo No tenho fora para ter energia para acender um cigarro Fito a parede fronteira do quarto como se fosse o universo L fora h o silncio dessa coisa toda Um grande silncio apavorante noutra ocasio qualquer Noutra ocasio qualquer em que eu pudesse sentir Estou escrevendo versos realmente simpticos  Versos a dizer que no tenho nada que dizer Versos a teimar em dizer isso Versos versos versos versos versos Tantos versos E a verdade toda e a vida toda fora deles e de mim Tenho sono no durmo sinto e no sei em que sentir Sou uma sensao sem pessoa correspondente Uma abstrao de autoconscincia sem de qu Salvo o necessrio para sentir conscincia Salvo  sei l salvo o qu No durmo No durmo No durmo Que grande sono em toda a cabea e em cima dos olhos e na alma Que grande sono em tudo exceto no poder dormir  madrugada tardas tanto Vem Vem inutilmente Trazerme outro dia igual a este a ser seguido por outra noite igual a esta Vem trazerme a alegria dessa esperana triste Porque sempre s alegre e sempre trazes esperana Segundo a velha literatura das sensaes Vem traz a esperana vem traz a esperana O meu cansao entra pelo colcho dentro Doemme as costas de no estar deitado de lado Se estivesse deitado de lado doamme as costas de estar deitado de lado Vem madrugada chega Que horas so No sei No tenho energia para estender uma mo para o relgio No tenho energia para nada para mais nada S para estes versos escritos no dia seguinte Sim escritos no dia seguinte Todos os versos so sempre escritos no dia seguinte Noite absoluta sossego absoluto l fora Paz em toda a Natureza A Humanidade repousa e esquece as suas amarguras Exatamente A Humanidade esquece as suas alegrias e amarguras Costuma dizerse isto A Humanidade esquece sim a Humanidade esquece Mas mesmo acordada a Humanidade esquece Exatamente Mas no durmo
0.0,0.0,0.0,0.0,0.0,0.0,campos,"Vspera de viagem campainha No me sobreavisem estridentemente Quero gozar o repouso da gare da alma que tenho Antes de ver avanar para mim a chegada de ferro Do comboio definitivo Antes de sentir a partida verdadeira nas goelas do estmago Antes de pr no estribo um p Que nunca aprendeu a no ter emoo sempre que teve que partir Quero neste momento fumando no apeadeiro de hoje Estar ainda um bocado agarrado  velha vida Vida intil que era melhor deixar que  uma cela Que importa Todo o Universo  uma cela e o estar preso no tem que ver com o tamanho da cela Sabeme a nusea prxima o cigarro O comboio j partiu da outra estao Adeus adeus adeus toda a gente que no veio despedirse de mim Minha famlia abstrata e impossvel Adeus dia de hoje adeus apeadeiro de hoje adeus vida adeus vida Ficar como um volume rotulado esquecido Ao canto do resguardo de passageiros do outro lado da linha Ser encontrado pelo guarda casual depois da partida  ""E esta Ento no houve um tipo que deixou isto aqui""  Ficar s a pensar em partir Ficar e ter razo Ficar e morrer menos  Vou para o futuro como para um exame difcil Se o comboio nunca chegasse e Deus tivesse pena de mim J me vejo na estao at aqui simples metfora Sou uma pessoa perfeitamente apresentvel Vse  dizem  que tenho vivido no estrangeiro Os meus modos so de homem educado evidentemente Pego na mala rejeitando o moo como a um vicio vil E a mo com que pego na mala trememe e a ela Partir Nunca voltarei Nunca voltarei porque nunca se volta O lugar a que se volta  sempre outro A gare a que se volta  outra J no est a mesma gente nem a mesma luz nem a mesma filosofia Partir Meu Deus partir Tenho medo de partir"
0.0,0.0,0.0,0.0,0.0,0.0,campos,Lisboa com suas casas De vrias cores Lisboa com suas casas De vrias cores Lisboa com suas casas De vrias cores   fora de diferente isto  montono Como  fora de sentir fico s a pensar Se de noite deitado mas desperto Na lucidez intil de no poder dormir Quero imaginar qualquer coisa E surge sempre outra (porque h sono E porque h sono um bocado de sonho) Quero alongar a vista com que imagino Por grandes palmares fantsticos Mas no vejo mais Contra uma espcie de lado de dentro de plpebras Que Lisboa com suas casas De vrias cores Sorrio porque aqui deitado  outra coisa A fora de montono  diferente E  fora de ser eu durmo e esqueo que existo Fica s sem mim que esqueci porque durmo Lisboa com suas casas De vrias cores
0.0,0.0,0.0,0.0,0.0,0.0,campos,(l923) NO: No quero nada J disse que no quero nada No me venham com concluses A nica concluso  morrer No me tragam estticas No me falem em moral Tiremme daqui a metafsica No me apregoem sistemas completos no me enfileirem conquistas Das cincias (das cincias Deus meu das cincias)  Das cincias das artes da civilizao moderna Que mal fiz eu aos deuses todos Se tm a verdade guardemna Sou um tcnico mas tenho tcnica s dentro da tcnica Fora disso sou doido com todo o direito a slo Com todo o direito a slo ouviram No me macem por amor de Deus Queriamme casado ftil quotidiano e tributvel Queriamme o contrrio disto o contrrio de qualquer coisa Se eu fosse outra pessoa fazialhes a todos a vontade Assim como sou tenham pacincia Vo para o diabo sem mim Ou deixemme ir sozinho para o diabo Para que havemos de ir juntos No me peguem no brao No gosto que me peguem no brao Quero ser sozinho J disse que sou sozinho Ah que maada quererem que eu seja da companhia  cu azul  o mesmo da minha infncia  Eterna verdade vazia e perfeita  macio Tejo ancestral e mudo Pequena verdade onde o cu se reflete  mgoa revisitada Lisboa de outrora de hoje Nada me dais nada me tirais nada sois que eu me sinta Deixemme em paz No tardo que eu nunca tardo E enquanto tarda o Abismo e o Silncio quero estar sozinho
0.029807168164371598,0.0,0.0,0.09998400977884807,0.0,0.0,campos,Nada me prende a nada Quero cinqenta coisas ao mesmo tempo Anseio com uma angstia de fome de carne O que no sei que seja  Definidamente pelo indefinido Durmo irrequieto e vivo num sonhar irrequieto De quem dorme irrequieto metade a sonhar Fecharamme todas as portas abstratas e necessrias Correram cortinas de todas as hipteses que eu poderia ver da rua No h na travessa achada o nmero da porta que me deram Acordei para a mesma vida para que tinha adormecido At os meus exrcitos sonhados sofreram derrota At os meus sonhos se sentiram falsos ao serem sonhados At a vida s desejada me farta  at essa vida Compreendo a intervalos desconexos; Escrevo por lapsos de cansao; E um tdio que  at do tdio arrojame  praia No sei que destino ou futuro compete  minha angstia sem leme; No sei que ilhas do sul impossvel aguardamme naufrago; ou que palmares de literatura me daro ao menos um verso No no sei isto nem outra coisa nem coisa nenhuma E no fundo do meu esprito onde sonho o que sonhei Nos campos ltimos da alma onde memoro sem causa (E o passado  uma nvoa natural de lgrimas falsas) Nas estradas e atalhos das florestas longnquas Onde supus o meu ser Fogem desmantelados ltimos restos Da iluso final Os meus exrcitos sonhados derrotados sem ter sido As minhas cortes por existir esfaceladas em Deus Outra vez te revejo Cidade da minha infncia pavorosamente perdida Cidade triste e alegre outra vez sonho aqui Eu Mas sou eu o mesmo que aqui vivi e aqui voltei E aqui tornei a voltar e a voltar E aqui de novo tornei a voltar Ou somos todos os Eu que estive aqui ou estiveram Uma srie de contasentes ligados por um fiomemria Uma srie de sonhos de mim de algum de fora de mim Outra vez te revejo Com o corao mais longnquo a alma menos minha Outra vez te revejo  Lisboa e Tejo e tudo  Transeunte intil de ti e de mim Estrangeiro aqui como em toda a parte Casual na vida como na alma Fantasma a errar em salas de recordaes Ao rudo dos ratos e das tbuas que rangem No castelo maldito de ter que viver Outra vez te revejo Sombra que passa atravs das sombras e brilha Um momento a uma luz fnebre desconhecida E entra na noite como um rastro de barco se perde Na gua que deixa de se ouvir Outra vez te revejo Mas ai a mim no me revejo Partiuse o espelho mgico em que me revia idntico E em cada fragmento fatdico vejo s um bocado de mim  Um bocado de ti e de mim
0.0,0.0,0.0,0.0,0.0,0.0,campos,Quando  que passar esta noite interna o universo E eu a minha alma terei o meu dia Quando  que despertarei de estar acordado No sei O sol brilha alto Impossvel de fitar As estrelas pestanejam frio Impossveis de contar O corao pulsa alheio Impossvel de escutar Quando  que passar este drama sem teatro Ou este teatro sem drama E recolherei a casa Onde Como Quando Gato que me fitas com olhos de vida que tens l no fundo  esse  esse Esse mandar como Josu parar o sol e eu acordarei; E ento ser dia Sorri dormindo minha alma Sorri minha alma ser dia
0.0,0.0,0.0,0.0,0.0,0.0,campos,L chegam todos l chegam todos Qualquer dia salvo venda chego eu tambm Se nascem afinal todos para isso No tenho remdio seno morrer antes No tenho remdio seno escalar o Grande Muro Se fico c prendemme para ser social L chegam todos porque nasceram para Isso E s se chega ao Isso para que se nasceu L chegam todos Marinetti acadmico As Musas vingaramse com focos eltricos meu velho Puseramte por fim na ribalta da cave velha E a tua dinmica sempre um bocado italiana ffffffff
0.1590105152382768,0.0,0.0,0.0,0.0,0.0,campos,Mas eu em cuja alma se refletem As foras todas do universo Em cuja reflexo emotiva e sacudida Minuto a minuto emoo a emoo Coisas antagnicas e absurdas se sucedem  Eu o foco intil de todas as realidades Eu o fantasma nascido de todas as sensaes Eu o abstrato eu o projetado no cran Eu a mulher legtima e triste do Conjunto Eu sofro ser eu atravs disto tudo como ter sede sem ser de gua
0.0,0.08288995685478476,0.0,0.0,0.0,0.03189135285839252,campos,Mestre meu mestre querido Corao do meu corpo intelectual e inteiro Vida da origem da minha inspirao Mestre que  feito de ti nesta forma de vida No cuidaste se morrerias se viverias nem de ti nem de nada Alma abstrata e visual at aos ossos Ateno maravilhosa ao mundo exterior sempre mltiplo Refgio das saudades de todos os deuses antigos Esprito humano da terra materna Flor acima do dilvio da inteligncia subjetiva Mestre meu mestre Na angstia sensacionista de todos os dias sentidos Na mgoa quotidiana das matemticas de ser Eu escravo de tudo como um p de todos os ventos Ergo as mos para ti que ests longe to longe de mim Meu mestre e meu guia A quem nenhuma coisa feriu nem doeu nem perturbou Seguro como um sol fazendo o seu dia involuntariamente Natural como um dia mostrando tudo Meu mestre meu corao no aprendeu a tua serenidade Meu corao no aprendeu nada Meu corao no  nada Meu corao est perdido Mestre s seria como tu se tivesse sido tu Que triste a grande hora alegre em que primeiro te ouvi Depois tudo  cansao neste mundo subjetivado Tudo  esforo neste mundo onde se querem coisas Tudo  mentira neste mundo onde se pensam coisas Tudo  outra coisa neste mundo onde tudo se sente Depois tenho sido como um mendigo deixado ao relento Pela indiferena de toda a vila Depois tenho sido como as ervas arrancadas Deixadas aos molhos em alinhamentos sem sentido Depois tenho sido eu sim eu por minha desgraa E eu por minha desgraa no sou eu nem outro nem ningum Depois mas por que  que ensinaste a clareza da vista Se no me podias ensinar a ter a alma com que a ver clara Por que  que me chamaste para o alto dos montes Se eu criana das cidades do vale no sabia respirar Por que  que me deste a tua alma se eu no sabia que fazer dela Como quem est carregado de ouro num deserto Ou canta com voz divina entre runas Por que  que me acordaste para a sensao e a nova alma Se eu no saberei sentir se a minha alma  de sempre a minha Prouvera ao Deus ignoto que eu ficasse sempre aquele Poeta decadente estupidamente pretensioso Que poderia ao menos vir a agradar E no surgisse em mim a pavorosa cincia de ver Para que me tornaste eu Deixassesme ser humano Feliz o homem marano Que tem a sua tarefa quotidiana normal to leve ainda que pesada Que tem a sua vida usual Para quem o prazer  prazer e o recreio  recreio Que dorme sono Que come comida Que bebe bebida e por isso tem alegria A calma que tinhas destema e foime inquietao Libertasteme mas o destino humano  ser escravo Acordasteme mas o sentido de ser humano  dormir
0.0,0.0,0.0,0.0,0.0,0.0,campos,Na casa defronte de mim e dos meus sonhos Que felicidade h sempre Moram ali pessoas que desconheo que j vi mas no vi So felizes porque no sou eu As crianas que brincam s sacadas altas Vivem entre vasos de flores Sem dvida eternamente As vozes que sobem do interior do domstico Cantam sempre sem dvida Sim devem cantar Quando h festa c fora h festa l dentro Assim tem que ser onde tudo se ajusta  O homem  Natureza porque a cidade  Natureza
0.0,0.0,0.0,0.0,0.0,0.0,campos,Mas os outros no sentiro assim tambm Quais outros No h outros O que os outros sentem  uma casa com a janela fechada Ou quando se abre  para as crianas brincarem na varanda de grades Entre os vasos de flores que nunca vi quais eram Os outros nunca sentem Quem sente somos ns Sim todos ns At eu que neste momento j no estou sentindo nada Nada No sei Um nada que di 
0.0653817450471691,0.03108543150697832,0.0,0.0,0.0,0.0,campos,Na noite terrvel substncia natural de todas as noites Na noite de insnia substncia natural de todas as minhas noites Relembro velando em modorra incmoda Relembro o que fiz e o que podia ter feito na vida Relembro e uma angstia Espalhase por mim todo como um frio do corpo ou um medo O irreparvel do meu passado  esse  que  o cadver Todos os outros cadveres pode ser que sejam iluso Todos os mortos pode ser que sejam vivos noutra parte Todos os meus prprios momentos passados pode ser que existam algures Na iluso do espao e do tempo Na falsidade do decorrer Mas o que eu no fui o que eu no fiz o que nem sequer sonhei; O que s agora vejo que deveria ter feito O que s agora claramente vejo que deveria ter sido  Isso  que  morto para alm de todos os Deuses Isso  e foi afinal o melhor de mim   que nem os Deuses fazem viver  Se em certa altura Tivesse voltado para a esquerda em vez de para a direita; Se em certo momento Tivesse dito sim em vez de no ou no em vez de sim; Se em certa conversa Tivesse tido as frases que s agora no meiosono elaboro  Se tudo isso tivesse sido assim Seria outro hoje e talvez o universo inteiro Seria insensivelmente levado a ser outro tambm Mas no virei para o lado irreparavelmente perdido No virei nem pensei em virar e s agora o percebo; Mas no disse no ou no disse sim e s agora vejo o que no disse; Mas as frases que faltou dizer nesse momento surgemme todas Claras inevitveis naturais A conversa fechada concludentemente A matria toda resolvida Mas s agora o que nunca foi nem ser para trs me di O que falhei deveras no tem sperana nenhuma Em sistema metafsico nenhum Pode ser que para outro mundo eu possa levar o que sonhei Mas poderei eu levar para outro mundo o que me esqueci de sonhar Esses sim os sonhos por haver  que so o cadver Enterroo no meu corao para sempre para todo o tempo para todos os universos Nesta noite em que no durmo e o sossego me cerca Como uma verdade de que no partilho E l fora o luar como a esperana que no tenho  invisvel p'ra mim
0.0,0.0,0.0,0.0,0.0,0.05615356143317528,campos,Na vspera de no partir nunca Ao menos no h que arrumar malas Nem que fazer planos em papel Com acompanhamento involuntrio de esquecimentos Para o partir ainda livre do dia seguinte No h que fazer nada Na vspera de no partir nunca Grande sossego de j no haver sequer de que ter sossego Grande tranqilidade a que nem sabe encolher ombros Por isto tudo ter pensado o tudo  o ter chegado deliberadamente a nada Grande alegria de no ter preciso de ser alegre Como uma oportunidade virada do avesso H quantas vezes vivo A vida vegetativa do pensamento Todos os dias sine linea Sossego sim sossego Grande tranqilidade Que repouso depois de tantas viagens fsicas e psquicas Que prazer olhar para as malas ftando como para nada Dormita alma dormita Aproveita dormita Dormita  pouco o tempo que tens Dormita  a vspera de no partir nunca
0.0,0.0,0.0,0.0,0.0,0.0,campos,No estou pensando em nada E essa coisa central que  coisa nenhuma me agradvel como o ar da noite Fresco em contraste com o vero quente do dia No estou pensando em nada e que bom Pensar em nada  ter a alma prpria e inteira Pensar em nada  viver intimamente O fluxo e o refluxo da vida No estou pensando em nada E como se me tivesse encostado mal Uma dor nas costas ou num lado das costas H um amargo de boca na minha alma:  que no fim de contas No estou pensando em nada Mas realmente em nada Em nada No No no  cansao  uma quantidade de desiluso Que se me entranha na espcie de pensar E um domingo s avessas Do sentimento Um feriado passado no abismo No cansao no   eu estar existindo E tambm o mundo Com tudo aquilo que contm Como tudo aquilo que nele se desdobra E afinal  a mesma coisa variada em cpias iguais No Cansao por qu  uma sensao abstrata Da vida concreta  Qualquer coisa como um grito Por dar Qualquer coisa como uma angstia Por sofrer Ou por sofrer completamente Ou por sofrer como Sim ou por sofrer como Isso mesmo como Como qu Se soubesse no haveria em mim este falso cansao (Ai cegos que cantam na rua Que formidvel realejo Que  a guitarra de um e a viola do outro e a voz dela) Porque oio vejo Confesso:  cansao No No: devagar Devagar porque no sei Onde quero ir H entre mim e os meus passos Uma divergncia instintiva H entre quem sou e estou Uma diferena de verbo Que corresponde  realidade Devagar Sim devagar Quero pensar no que quer dizer Este devagar Talvez o mundo exterior tenha pressa demais Talvez a alma vulgar queira chegar mais cedo Talvez a impresso dos momentos seja muito prxima Talvez isso tudo Mas o que me preocupa  esta palavra devagar O que  que tem que ser devagar Se calhar  o universo A verdade manda Deus que se diga Mas ouviu algum isso a Deus
0.0,0.0,0.0,0.0,0.0,0.0,campos,Nas praas vindouras  talvez as mesmas que as nossas  Que elixires sero apregoados Com rtulos diferentes os mesmos do Egito dos Faras; Com outros processos de os fazer comprar os que j so nossos E as metafisicas perdidas nos cantos dos cafs de toda a parte As filosofias solitrias de tanta trapeira de falhado As idias casuais de tanto casual as intuies de tanto ningum  Um dia talvez em fluido abstrato e substncia implausvel Formem um Deus e ocupem o mundo Mas a mim hoje a mim No h sossego de pensar nas propriedades das coisas Nos destinos que no desvendo Na minha prpria metafisica que tenho porque penso e sinto No h sossego E os grandes montes ao sol tmno to nitidamente Tmno Os montes ao sol no tm coisa nenhuma do esprito No seriam montes no estariam ao sol se o tivessem O cansao de pensar indo at ao fundo de existir Fazme velho desde antes de ontem com um frio at no corpo O que  feito dos propsitos perdidos e dos sonhos impossveis E por que  que h propsitos mortos e sonhos sem razo Nos dias de chuva lenta contnua montona uma Custame levantarme da cadeira onde no dei por me ter sentado E o universo  absolutamente oco em torno de mim O tdio que chega a constituir nossos ossos encharcoume o ser E a memria de qualquer coisa de que me no lembro esfriame a alma Sem dvida que as ilhas dos mares do sul tm possibilidades para o sonho E que os areais dos desertos todos compensam um pouco a imaginao; Mas no meu corao sem mares nem desertos nem ilhas sinto eu Na minha alma vazia estou E narrome prolixamente sem sentido como se um parvo estivesse com febre Fria fria do destino Interseo de tudo Confuso das coisas com as suas causas e os seus efeitos Conseqncia de ter corpo e alma E o som da chuva chega at eu ser e  escuro
0.0,0.0,0.0,0.0,0.0,0.0,campos,No fim de tudo dormir No fim de qu No fim do que tudo parece ser Este pequeno universo provinciano entre os astros Esta aldeola do espao E no s do espao visvel mas at do espao total
0.0,0.0,0.0,0.0,0.0,0.0,campos,No lugar dos palcios desertos e em runas  beira do mar Leiamos sorrindo os segredos das sinais De quem sabe amar Qualquer que ele seja o destino daqueles Que o amor levou Para a sombra ou na luz se fez a sombra deles Qualquer fosse o vo Por certo eles foram mais reais e felizes
0.0,0.0,0.0,0.0,0.0,0.0,campos,Nunca por mais que viaje por mais que conhea O sair de um lugar o chegar a um lugar conhecido ou desconhecido Perco ao partir ao chegar e na linha mbil que os une A sensao de arrepio o medo do novo a nusea  Aquela nusea que  o sentimento que sabe que o corpo tem a alma Trinta dias de viagem trs dias de viagem trs horas de viagem  Sempre a opresso se infiltra no fundo do meu corao
0.0,0.0,0.0,0.0,0.0,0.04910868748461587,campos,No dia triste o meu corao mais triste que o dia Obrigaes morais e civis Complexidade de deveres de conseqncias No nada O dia triste a pouca vontade para tudo Nada Outros viajam (tambm viajei) outros esto ao sol (Tambm estive ao sol ou supus que estive) Todos tm razo ou vida ou ignorncia simtrica Vaidade alegria e sociabilidade E emigram para voltar ou para no voltar Em navios que os transportam simplesmente No sentem o que h de morte em toda a partida De mistrio em toda a chegada De horrvel em iodo o novo No sentem: por isso so deputados e financeiros Danam e so empregados no comrcio Vo a todos os teatros e conhecem gente No sentem: para que haveriam de sentir Gado vestido dos currais dos Deuses Deixlo passar engrinaldado para o sacrifcio Sob o sol lacre vivo contente de sentirse Deixaio passar mas ai vou com ele sem grinalda Para o mesmo destino Vou com ele sem o sol que sinto sem a vida que tenho Vou com ele sem desconhecer No dia triste o meu corao mais triste que o dia No dia triste todos os dias No dia to triste
0.0,0.0,0.0,0.0,0.0,0.0,campos,O Binmio de Newton  to belo como a Vnus de Milo O que h  pouca gente para dar por isso      (O vento l fora)
0.0,0.0,0.0,0.0,0.0,0.0,campos,O descalabro a cio e estrelas Nada mais Farto Arre Todo o mistrio do mundo entrou para a minha vida econmica Basta O que eu queria ser e nunca serei estragame as ruas Mas ento isto no acaba  destino Sim  o meu destino Distribuido pelos meus conseguimentos no lixo E os meus propsitos  beira da estrada  Os meus conseguimentos rasgados por crianas Os meus propsitos mijados por mendigos E toda a minha alma uma toalha suja que escorregou para o cho O horror do som do relgio  noite na sala de jantar d uma casa de provncia  Toda a monotonia e a fatalidade do tempo O horror sbito do enterro que passa E tira a mscara a todas as esperanas Ali Ali vai a concluso Ali fechado e selado Ali debaixo do chumbo lacrado e com cal na cara Vai que pena como ns Vai o que sentiu como ns Vai o ns Ali sob um pano cru acro  horroroso como uma abbada de crcere Ali ali ali E eu
0.0,0.0,0.0,0.0,0.0,0.0,campos,E o esplendor dos mapas caminho abstrato para a imaginao concreta Letras e riscos irregulares abrindo para a maravilha O que de sonho jaz nas encadernaes vetustas Nas assinaturas complicadas (ou to simples e esguias) dos velhos livros (Tinta remota e desbotada aqui presente para alm da morte O que de negado  nossa vida quotidiana vem nas ilustraes O que certas gravuras de anncios sem querer anunciam Tudo quanto sugere ou exprime o que no exprime Tudo o que diz o que no diz E a alma sonha diferente e distrada  enigma visvel do tempo o nada vivo em que estamos
0.08883545072210366,0.0,0.0,0.0,0.0,0.0,campos,O florir do encontro casual Dos que ho sempre de ficar estranhos O nico olhar sem interesse recebido no acaso Da estrangeira rpida  O olhar de interesse da criana trazida pela mo Da me distrada As palavras de episdio trocadas Com o viajante episdico Na episdica viagem  Grandes mgoas de todas as coisas serem bocados Caminho sem fim
0.0,0.0,0.0,0.0,0.0,0.0,campos,O frio especial das manhs de viagem A angstia da partida carnal no arrepanhar Que vai do corao  pele Que chora virtualmente embora alegre
0.0,0.0,0.0,0.0,0.07862802869928999,0.0,campos,O mesmo Teucro duce et auspice Teucro  sempre cras  amanh  que nos faremos ao mar Sossega corao intil sossega Sossega porque nada h que esperar E por isso nada que desesperar tambm Sossega Por cima do muro da quinta Sobe longnquo o olival alheio Assim na infncia vi outro que no era este: No sei se foram os mesmos olhos da mesma alma que o viram Adiamos tudo at que a morte chegue Adiamos tudo e o entendimento de tudo Com um cansao antecipado de tudo Com uma saudade prognstica e vazia
0.0,0.0,0.0,0.0,0.0,0.0,campos,O que h em mim  sobretudo cansao  No disto nem daquilo Nem sequer de tudo ou de nada: Cansao assim mesmo ele mesmo Cansao A sutileza das sensaes inteis As paixes violentas por coisa nenhuma Os amores intensos por o suposto em algum Essas coisas todas  Essas e o que falta nelas eternamente ; Tudo isso faz um cansao Este cansao Cansao H sem dvida quem ame o infinito H sem dvida quem deseje o impossvel H sem dvida quem no queira nada  Trs tipos de idealistas e eu nenhum deles: Porque eu amo infinitamente o finito Porque eu desejo impossivelmente o possvel Porque quero tudo ou um pouco mais se puder ser Ou at se no puder ser E o resultado Para eles a vida vivida ou sonhada Para eles o sonho sonhado ou vivido Para eles a mdia entre tudo e nada isto  isto Para mim s um grande um profundo E ah com que felicidade infecundo cansao Um supremssimo cansao ssimno ssimo ssimo Cansao
0.10005437881571473,0.0,0.0,0.0,0.0,0.0,campos,O sono que desce sobre mim O sono mental que desce fisicamente sobre mim O sono universal que desce individualmente sobre mim  Esse sono Parecer aos outros o sono de dormir O sono da vontade de dormir O sono de ser sono Mas  mais mais de dentro mais de cima: E o sono da soma de todas as desiluses  o sono da sntese de todas as desesperanas  o sono de haver mundo comigo l dentro Sem que eu houvesse contribudo em nada para isso O sono que desce sobre mim  contudo como todos os sonos O cansao tem ao menos brandura O abatimento tem ao menos sossego A rendio  ao menos o fim do esforo O fim  ao menos o j no haver que esperar H um som de abrir uma janela Viro indiferente a cabea para a esquerda Por sobre o ombro que a sente Olho pela janela entreaberta: A rapariga do segundo andar de defronte Debruase com os olhos azuis  procura de algum De quem Pergunta a minha indiferena E tudo isso  sono Meu Deus tanto sono 
0.0,0.0,0.0,0.0,0.0,0.0,campos,"O ter deveres que prolixa coisa Agora tenho eu que estar  uma menos cinco Na Estao do Rocio tabuleiro superior  despedida Do amigo que vai no ""Sud Express"" de toda a gente Para onde toda a gente vai o Paris  Tenho que l estar E acreditem o cansao antecipado  to grande Que se o ""Sud Express"" soubesse descarrilava Brincadeira de crianas No descarrilava a valer Que leve a minha vida dentro arre quando descarrile Tenho desejo forte E o meu desejo porque  forte entra na substncia do mundo"
